ENEMLINGUAGEM;ENEMHUMANAS;ENEMNATURAIS;ENEMMATEMATICA;ENEMREDACAO;ANOINGRESSO;IDADE;Grupo_criterio_Ampla Concorrência;Grupo_criterio_Ações Afirmativas;SEMESTREINGRESSO_1;SEMESTREINGRESSO_2;COR_BRANCA;COR_NÃO DECLARADO;COR_PARDA;COR_NEGRA;COR_INDÍGENA;COR_AMARELA;ESTADOCIVIL_SOLTEIRO;ESTADOCIVIL_CASADO;SEXO_M;SEXO_F;Grupo_area_curso_Humanas;Grupo_area_curso_Outras;Grupo_area_curso_Exatas;cluster_name
0.7354227405247813;0.7105590062111802;0.605418835778514;0.5920252572497661;0.6888888888888889;1.0;0.2325581395348837;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.6513119533527696;0.5948051948051948;0.4899432087079981;0.5036248830682881;0.7333333333333334;1.0;0.023255813953488413;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.7339650145772594;0.6606437041219649;0.6425698059630857;0.5437324602432179;0.7777777777777777;1.0;0.046511627906976716;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.7177842565597666;0.7577639751552795;0.6702555608140085;0.5396398503274087;0.6666666666666667;1.0;0.023255813953488413;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.7272594752186589;0.7663466967814794;0.6140558447704685;0.6662768942937324;0.37777777777777777;1.0;0.8837209302325582;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.7287172011661807;0.7482778091473743;0.48899668717463324;0.6203227315247895;0.6666666666666667;1.0;0.6511627906976745;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;2
0.7424198250728862;0.8511575381140598;0.6366540463795551;0.6141253507951356;0.6000000000000001;1.0;0.7441860465116279;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1
0.8769679300291544;0.6572557876905702;0.799810695693327;0.7330449017773619;0.5333333333333334;0.0;0.4651162790697675;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7658892128279883;0.64257481648786;0.662210127780407;0.6820626753975677;0.6666666666666667;0.0;0.7906976744186047;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7682215743440233;0.665725578769057;0.6594888783719829;0.6358746492048643;0.5777777777777777;0.5;0.06976744186046513;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.6842565597667638;0.6779220779220778;0.6164221486038807;0.7076707202993452;0.6888888888888889;0.5;0.09302325581395354;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5
0.6307580174927114;0.7445511010728401;0.7437292948414577;0.7301216089803554;0.6222222222222222;0.5;0.09302325581395354;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0
0.7201166180758017;0.6985883681535855;0.6430430667297681;0.5630261927034611;0.711111111111111;0.5;0.09302325581395354;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.6664723032069971;0.7456804065499717;0.6118078561287269;0.5723807296538821;0.7333333333333334;0.5;0.3023255813953488;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5
0.7744897959183672;0.6871823828345567;0.5758400378608614;0.5066651075771749;0.7333333333333334;0.5;0.06976744186046513;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5
0.6830903790087464;0.752343308865048;0.6224562233790819;0.6427736202057998;0.4888888888888889;0.5;0.11627906976744184;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5
0.7053935860058308;0.7621682665160925;0.6435163274964505;0.5546071094480822;0.6000000000000001;0.5;0.3023255813953488;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7128279883381924;0.7230942970073404;0.5863700899195456;0.5467726847521047;0.6000000000000001;0.5;0.558139534883721;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.630466472303207;0.6861660079051383;0.5945338381448178;0.5710944808231991;0.6000000000000001;0.5;0.11627906976744184;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.6919825072886298;0.6932806324110671;0.6264789398958827;0.6431244153414405;0.6000000000000001;0.5;0.11627906976744184;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7150145772594751;0.7396950875211744;0.5791528632276384;0.6343545369504209;0.6000000000000001;0.5;0.023255813953488413;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.5962099125364431;0.6747600225861095;0.5100567912920019;0.5085360149672591;0.8444444444444446;0.5;0.2325581395348837;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5
0.710204081632653;0.7846414455110107;0.6591339327969712;0.6466323666978484;0.6000000000000001;1.0;0.046511627906976716;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5
0.6960641399416909;0.6857142857142857;0.562588736393753;0.5684050514499532;0.6444444444444444;1.0;0.4651162790697675;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7453352769679299;0.6536420101637492;0.588381448177946;0.5094714686623012;0.711111111111111;1.0;0.06976744186046513;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7431486880466471;0.713382269904009;0.6578324656885944;0.4532273152478952;0.6444444444444444;1.0;0.09302325581395354;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5
0.7447521865889212;0.7249011857707509;0.5695693327023189;0.6000935453695042;0.7333333333333334;1.0;0.41860465116279066;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7144314868804664;0.6924901185770751;0.6855182205395173;0.6119036482694106;0.711111111111111;1.0;0.023255813953488413;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5
0.7389212827988337;0.6879728966685489;0.6163038334122101;0.6239476145930776;0.6444444444444444;1.0;0.09302325581395354;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7693877551020407;0.7361942405420665;0.6903691433980123;0.7015902712815715;0.5555555555555556;1.0;0.046511627906976716;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7481049562682216;0.7623941276115189;0.6749881684808329;0.6168147801683816;0.6444444444444444;1.0;0.06976744186046513;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.6803206997084549;0.6715979672501412;0.682560340747752;0.4289055191768008;0.7333333333333334;1.0;0.06976744186046513;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7635568513119533;0.7316770186335403;0.6482489351632749;0.6320159027128156;0.5777777777777777;1.0;0.09302325581395354;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5
0.7540816326530612;0.7688311688311688;0.6747515380974917;0.6797240411599624;0.5111111111111111;1.0;0.06976744186046513;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7287172011661807;0.7140598531902879;0.6545196403218173;0.4936856875584659;0.6888888888888889;1.0;0.09302325581395354;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5
0.7201166180758017;0.7796725014116318;0.6590156176053005;0.6739943872778297;0.4222222222222222;1.0;0.16279069767441867;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5
0.797667638483965;0.7174477696216826;0.6623284429720775;0.6696679139382601;0.37777777777777777;1.0;0.06976744186046513;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7408163265306122;0.6466403162055335;0.729649787032655;0.6448783910196445;0.5111111111111111;1.0;0.046511627906976716;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7349854227405248;0.6537549407114623;0.6519167061050639;0.5928437792329279;0.4444444444444445;1.0;0.023255813953488413;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7778425655976676;0.7309994353472613;0.6662328442972077;0.49567352666043024;0.5555555555555556;1.0;0.2325581395348837;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7099125364431487;0.6956521739130435;0.6383104590629437;0.4881898971000936;0.4666666666666666;1.0;0.32558139534883723;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.7483965014577258;0.6711462450592884;0.5950070989115002;0.6115528531337698;0.6444444444444444;1.0;0.13953488372093026;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.6275510204081632;0.6514963297571993;0.5379791765262659;0.3223807296538821;0.6222222222222222;1.0;0.7209302325581395;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.566472303206997;0.5870129870129869;0.542238523426408;0.395112254443405;0.5111111111111111;1.0;0.13953488372093026;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.6858600583090378;0.6929418407679278;0.6594888783719829;0.4705332086061739;0.4222222222222222;1.0;0.046511627906976716;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0
0.8093294460641399;0.7497459062676454;0.735683861807856;0.7524555659494855;0.7333333333333334;0.0;0.4418604651162791;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.8389212827988338;0.7620553359683794;0.7272834831992429;0.6366931711880262;0.5555555555555556;0.0;0.11627906976744184;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.6814868804664722;0.6245059288537549;0.6128726928537624;0.7501169317118802;0.8666666666666667;0.0;0.13953488372093026;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.7648688046647231;0.696781479390175;0.7167534311405583;0.6829981290926099;0.6888888888888889;0.0;0.2790697674418605;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1
0.8297376093294461;0.6878599661208357;0.6559394226218646;0.6665107577174929;0.8;0.0;0.5813953488372092;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.8600583090379008;0.8129870129870129;0.7097728348319924;0.6525958840037418;0.7777777777777777;0.0;0.5813953488372092;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.7884839650145772;0.8626764539808017;0.7268102224325602;0.6953928905519177;0.5555555555555556;0.0;0.11627906976744184;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.8553935860058308;0.6926030491247882;0.7057501183151916;0.7612254443405051;0.711111111111111;0.0;0.16279069767441867;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.7370262390670553;0.7307735742518351;0.6810222432560341;0.6474508886810103;0.8;0.5;0.046511627906976716;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.8206997084548104;0.7481648785996612;0.7353289162328442;0.6251169317118802;0.7777777777777777;0.5;0.06976744186046513;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.7166180758017493;0.7201581027667984;0.6419782300047326;0.5388213283442469;0.8666666666666667;0.5;0.09302325581395354;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.7988338192419825;0.8105025409373235;0.7095362044486513;0.6966791393826004;0.6000000000000001;0.5;0.046511627906976716;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.7014577259475219;0.7328063241106718;0.7433743492664457;0.7666043030869971;0.7555555555555555;0.5;0.046511627906976716;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.7887755102040817;0.7442123094297007;0.7510648367250354;0.7557296538821328;0.5777777777777777;0.5;0.046511627906976716;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.7635568513119533;0.7569734613212873;0.7311878845243729;0.7614593077642656;0.6222222222222222;0.5;0.023255813953488413;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.8030612244897959;0.7919819311123658;0.7763842877425462;0.7350327408793265;0.5333333333333334;0.5;0.09302325581395354;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.8457725947521866;0.8668548842461885;0.7692853762423095;0.7849625818521981;0.6000000000000001;0.5;0.046511627906976716;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.84533527696793;0.8306041784302653;0.810459062943682;0.8026192703461178;0.6444444444444444;0.5;0.046511627906976716;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.7861516034985422;0.8185206098249576;0.7566256507335541;0.7797006548175864;0.8444444444444446;0.5;0.046511627906976716;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.7596209912536444;0.799209486166008;0.7236157122574539;0.6198550046772684;0.7555555555555555;0.5;0.32558139534883723;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.7508746355685131;0.7060417843026539;0.7133222905821107;0.7556127221702525;0.8444444444444446;0.5;0.18604651162790697;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.7658892128279883;0.846979107848673;0.706578324656886;0.6667446211412535;0.911111111111111;0.5;0.4651162790697675;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.7950437317784256;0.7579898362507058;0.7173450070989115;0.6355238540692235;0.8888888888888888;0.5;0.39534883720930236;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
0.7986880466472303;0.7728966685488424;0.6793658305726455;0.670135640785781;0.8;0.5;0.06976744186046513;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.8250728862973761;0.7477131564088085;0.7033838144817794;0.7995790458372309;0.5777777777777777;0.5;0.09302325581395354;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.7997084548104956;0.7787690570299266;0.6661145291055371;0.5451356407857811;1.0;0.5;0.32558139534883723;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2
0.7682215743440233;0.8329757199322416;0.6727401798390914;0.6962114125350795;0.7777777777777777;0.5;0.06976744186046513;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1
